County,Date,DailyCount_cases,DailyDelta_cases,DailyCount_tests,DailyDelta_tests,DailyCount_deaths,DailyDelta_deaths,LastUpdateDate
Ochiltree,2020-11-16,538,80,,,6,0,2020-11-26
Ochiltree,2020-11-17,536,-2,,,6,0,2020-11-26
Ochiltree,2020-11-18,536,0,,,6,0,2020-11-26
Ochiltree,2020-11-19,475,-61,,,6,0,2020-11-26
Ochiltree,2020-11-20,487,12,,,6,0,2020-11-26
Ochiltree,2020-11-21,494,7,,,6,0,2020-11-26
Ochiltree,2020-11-22,494,0,,,6,0,2020-11-26
Ochiltree,2020-11-23,494,0,,,6,0,2020-11-26
Ochiltree,2020-11-24,497,3,,,6,0,2020-11-26
Ochiltree,2020-11-25,506,9,,,,,2020-11-26
Oldham,2020-03-04,0,,,,,,2020-11-26
Oldham,2020-03-05,0,0,,,,,2020-11-26
Oldham,2020-03-06,0,0,,,,,2020-11-26
Oldham,2020-03-09,0,0,,,0,0,2020-11-26
Oldham,2020-03-10,0,0,,,0,0,2020-11-26
Oldham,2020-03-11,0,0,,,0,0,2020-11-26
Oldham,2020-03-12,0,0,,,0,0,2020-11-26
Oldham,2020-03-13,0,0,,,0,0,2020-11-26
Oldham,2020-03-15,0,0,,,0,0,2020-11-26
Oldham,2020-03-16,0,0,,,0,0,2020-11-26
Oldham,2020-03-17,0,0,,,0,0,2020-11-26
Oldham,2020-03-18,0,0,,,0,0,2020-11-26
Oldham,2020-03-19,0,0,,,0,0,2020-11-26
Oldham,2020-03-20,0,0,,,0,0,2020-11-26
Oldham,2020-03-21,1,1,,,0,0,2020-11-26
Oldham,2020-03-22,1,0,,,0,0,2020-11-26
Oldham,2020-03-23,1,0,,,0,0,2020-11-26
Oldham,2020-03-24,1,0,,,1,1,2020-11-26
Oldham,2020-03-25,1,0,,,1,0,2020-11-26
Oldham,2020-03-26,1,0,,,1,0,2020-11-26
Oldham,2020-03-27,1,0,,,1,0,2020-11-26
Oldham,2020-03-28,1,0,,,1,0,2020-11-26
Oldham,2020-03-29,2,1,,,1,0,2020-11-26
Oldham,2020-03-30,2,0,,,1,0,2020-11-26
Oldham,2020-03-31,2,0,,,1,0,2020-11-26
Oldham,2020-04-01,2,0,,,1,0,2020-11-26
Oldham,2020-04-02,2,0,,,1,0,2020-11-26
Oldham,2020-04-03,2,0,,,1,0,2020-11-26
Oldham,2020-04-04,2,0,,,1,0,2020-11-26
Oldham,2020-04-05,2,0,,,1,0,2020-11-26
Oldham,2020-04-06,2,0,,,1,0,2020-11-26
Oldham,2020-04-07,3,1,,,1,0,2020-11-26
Oldham,2020-04-08,3,0,,,1,0,2020-11-26
Oldham,2020-04-09,3,0,,,1,0,2020-11-26
Oldham,2020-04-10,3,0,,,1,0,2020-11-26
Oldham,2020-04-11,3,0,,,1,0,2020-11-26
Oldham,2020-04-12,3,0,,,1,0,2020-11-26
Oldham,2020-04-13,3,0,,,1,0,2020-11-26
Oldham,2020-04-14,3,0,,,1,0,2020-11-26
Oldham,2020-04-15,3,0,,,1,0,2020-11-26
Oldham,2020-04-16,3,0,,,1,0,2020-11-26
Oldham,2020-04-17,3,0,,,1,0,2020-11-26
Oldham,2020-04-18,3,0,,,1,0,2020-11-26
Oldham,2020-04-19,3,0,,,1,0,2020-11-26
Oldham,2020-04-20,3,0,,,1,0,2020-11-26
Oldham,2020-04-21,3,0,6,,1,0,2020-11-26
Oldham,2020-04-22,3,0,6,0,1,0,2020-11-26
Oldham,2020-04-23,3,0,7,1,1,0,2020-11-26
Oldham,2020-04-24,3,0,8,1,1,0,2020-11-26
Oldham,2020-04-25,3,0,8,0,1,0,2020-11-26
Oldham,2020-04-26,3,0,8,0,1,0,2020-11-26
Oldham,2020-04-27,3,0,9,1,1,0,2020-11-26
Oldham,2020-04-28,3,0,10,1,1,0,2020-11-26
Oldham,2020-04-29,3,0,10,0,1,0,2020-11-26
Oldham,2020-04-30,3,0,10,0,1,0,2020-11-26
Oldham,2020-05-01,3,0,10,0,1,0,2020-11-26
Oldham,2020-05-02,3,0,14,4,1,0,2020-11-26
Oldham,2020-05-03,3,0,14,0,1,0,2020-11-26
Oldham,2020-05-04,3,0,15,1,1,0,2020-11-26
Oldham,2020-05-05,3,0,,,1,0,2020-11-26
Oldham,2020-05-06,3,0,16,1,1,0,2020-11-26
Oldham,2020-05-07,3,0,18,2,1,0,2020-11-26
Oldham,2020-05-08,3,0,18,0,1,0,2020-11-26
Oldham,2020-05-09,3,0,20,2,1,0,2020-11-26
Oldham,2020-05-10,3,0,23,3,1,0,2020-11-26
Oldham,2020-05-11,3,0,24,1,1,0,2020-11-26
Oldham,2020-05-12,3,0,24,0,1,0,2020-11-26
Oldham,2020-05-13,3,0,24,0,1,0,2020-11-26
Oldham,2020-05-14,3,0,25,1,1,0,2020-11-26
Oldham,2020-05-15,4,1,68,43,1,0,2020-11-26
Oldham,2020-05-16,4,0,68,0,1,0,2020-11-26
Oldham,2020-05-17,3,-1,68,0,1,0,2020-11-26
Oldham,2020-05-18,3,0,70,2,1,0,2020-11-26
Oldham,2020-05-19,3,0,74,4,1,0,2020-11-26
Oldham,2020-05-20,3,0,74,0,1,0,2020-11-26
Oldham,2020-05-21,3,0,76,2,1,0,2020-11-26
Oldham,2020-05-22,3,0,79,3,1,0,2020-11-26
Oldham,2020-05-23,3,0,,,1,0,2020-11-26
Oldham,2020-05-24,3,0,79,0,1,0,2020-11-26
Oldham,2020-05-25,3,0,81,2,1,0,2020-11-26
Oldham,2020-05-26,3,0,83,2,1,0,2020-11-26
Oldham,2020-05-27,3,0,83,0,1,0,2020-11-26
Oldham,2020-05-28,3,0,83,0,1,0,2020-11-26
Oldham,2020-05-29,3,0,83,0,1,0,2020-11-26
Oldham,2020-05-30,3,0,83,0,1,0,2020-11-26
Oldham,2020-05-31,3,0,83,0,1,0,2020-11-26
Oldham,2020-06-01,3,0,83,0,1,0,2020-11-26
Oldham,2020-06-02,4,1,84,1,1,0,2020-11-26
Oldham,2020-06-03,4,0,86,2,1,0,2020-11-26
Oldham,2020-06-04,4,0,93,7,1,0,2020-11-26
Oldham,2020-06-05,4,0,93,0,1,0,2020-11-26
Oldham,2020-06-06,4,0,94,1,1,0,2020-11-26
Oldham,2020-06-07,4,0,95,1,1,0,2020-11-26
Oldham,2020-06-08,4,0,96,1,1,0,2020-11-26
Oldham,2020-06-09,4,0,98,2,1,0,2020-11-26
Oldham,2020-06-10,4,0,,,1,0,2020-11-26
Oldham,2020-06-11,4,0,99,1,1,0,2020-11-26
Oldham,2020-06-12,4,0,99,0,1,0,2020-11-26
Oldham,2020-06-13,4,0,99,0,1,0,2020-11-26
Oldham,2020-06-14,4,0,99,0,1,0,2020-11-26
Oldham,2020-06-15,4,0,99,0,1,0,2020-11-26
Oldham,2020-06-16,4,0,103,4,1,0,2020-11-26
Oldham,2020-06-17,4,0,104,1,1,0,2020-11-26
Oldham,2020-06-18,4,0,106,2,1,0,2020-11-26
Oldham,2020-06-19,4,0,110,4,1,0,2020-11-26
Oldham,2020-06-20,4,0,110,0,1,0,2020-11-26
Oldham,2020-06-21,4,0,113,3,1,0,2020-11-26
Oldham,2020-06-22,4,0,113,0,1,0,2020-11-26
Oldham,2020-06-23,4,0,115,2,1,0,2020-11-26
Oldham,2020-06-24,4,0,115,0,1,0,2020-11-26
Oldham,2020-06-25,4,0,115,0,1,0,2020-11-26
Oldham,2020-06-26,4,0,116,1,1,0,2020-11-26
Oldham,2020-06-27,4,0,119,3,1,0,2020-11-26
Oldham,2020-06-28,4,0,122,3,1,0,2020-11-26
Oldham,2020-06-29,4,0,122,0,1,0,2020-11-26
Oldham,2020-06-30,4,0,122,0,1,0,2020-11-26
Oldham,2020-07-01,4,0,122,0,1,0,2020-11-26
Oldham,2020-07-02,4,0,123,1,1,0,2020-11-26
Oldham,2020-07-03,4,0,123,0,1,0,2020-11-26
Oldham,2020-07-04,4,0,125,2,1,0,2020-11-26
Oldham,2020-07-05,4,0,126,1,1,0,2020-11-26
Oldham,2020-07-06,4,0,126,0,1,0,2020-11-26
Oldham,2020-07-07,5,1,129,3,1,0,2020-11-26
Oldham,2020-07-08,4,-1,134,5,1,0,2020-11-26
Oldham,2020-07-09,4,0,134,0,1,0,2020-11-26
Oldham,2020-07-10,4,0,134,0,1,0,2020-11-26
Oldham,2020-07-11,4,0,136,2,1,0,2020-11-26
Oldham,2020-07-12,4,0,136,0,1,0,2020-11-26
Oldham,2020-07-13,4,0,140,4,1,0,2020-11-26
Oldham,2020-07-14,4,0,140,0,1,0,2020-11-26
Oldham,2020-07-15,4,0,143,3,1,0,2020-11-26
Oldham,2020-07-16,6,2,143,0,1,0,2020-11-26
Oldham,2020-07-17,6,0,150,7,1,0,2020-11-26
Oldham,2020-07-18,7,1,152,2,1,0,2020-11-26
Oldham,2020-07-19,7,0,154,2,1,0,2020-11-26
Oldham,2020-07-20,9,2,156,2,1,0,2020-11-26
Oldham,2020-07-21,12,3,157,1,1,0,2020-11-26
Oldham,2020-07-22,12,0,160,3,1,0,2020-11-26
Oldham,2020-07-23,12,0,162,2,1,0,2020-11-26
Oldham,2020-07-24,12,0,176,14,1,0,2020-11-26
Oldham,2020-07-25,12,0,176,0,1,0,2020-11-26
Oldham,2020-07-26,12,0,177,1,1,0,2020-11-26
Oldham,2020-07-27,12,0,179,2,1,0,2020-11-26
Oldham,2020-07-28,13,1,179,0,1,0,2020-11-26
Oldham,2020-07-29,13,0,181,2,1,0,2020-11-26
Oldham,2020-07-30,13,0,184,3,1,0,2020-11-26
Oldham,2020-07-31,13,0,187,3,1,0,2020-11-26
Oldham,2020-08-01,13,0,188,1,1,0,2020-11-26
Oldham,2020-08-02,13,0,202,14,1,0,2020-11-26
Oldham,2020-08-03,13,0,211,9,1,0,2020-11-26
Oldham,2020-08-04,14,1,232,21,1,0,2020-11-26
Oldham,2020-08-05,14,0,236,4,1,0,2020-11-26
Oldham,2020-08-06,14,0,238,2,1,0,2020-11-26
Oldham,2020-08-07,14,0,258,20,1,0,2020-11-26
Oldham,2020-08-08,14,0,262,4,1,0,2020-11-26
Oldham,2020-08-09,14,0,263,1,1,0,2020-11-26
Oldham,2020-08-10,14,0,270,7,1,0,2020-11-26
Oldham,2020-08-11,14,0,271,1,1,0,2020-11-26
Oldham,2020-08-12,14,0,273,2,1,0,2020-11-26
Oldham,2020-08-13,14,0,279,6,1,0,2020-11-26
Oldham,2020-08-14,14,0,279,0,1,0,2020-11-26
Oldham,2020-08-15,14,0,279,0,1,0,2020-11-26
Oldham,2020-08-16,14,0,283,4,1,0,2020-11-26
Oldham,2020-08-17,14,0,288,5,1,0,2020-11-26
Oldham,2020-08-18,14,0,288,0,1,0,2020-11-26
Oldham,2020-08-19,15,1,289,1,1,0,2020-11-26
Oldham,2020-08-20,14,-1,290,1,1,0,2020-11-26
Oldham,2020-08-21,14,0,291,1,1,0,2020-11-26
Oldham,2020-08-22,14,0,292,1,1,0,2020-11-26
Oldham,2020-08-23,14,0,293,1,1,0,2020-11-26
Oldham,2020-08-24,14,0,293,0,1,0,2020-11-26
Oldham,2020-08-25,14,0,295,2,1,0,2020-11-26
Oldham,2020-08-26,14,0,302,7,1,0,2020-11-26
Oldham,2020-08-27,14,0,304,2,1,0,2020-11-26
Oldham,2020-08-28,14,0,305,1,1,0,2020-11-26
Oldham,2020-08-29,15,1,306,1,1,0,2020-11-26
Oldham,2020-08-30,15,0,308,2,1,0,2020-11-26
Oldham,2020-08-31,15,0,308,0,1,0,2020-11-26
Oldham,2020-09-01,15,0,309,1,1,0,2020-11-26
Oldham,2020-09-02,16,1,310,1,1,0,2020-11-26
Oldham,2020-09-03,15,-1,311,1,1,0,2020-11-26
Oldham,2020-09-04,15,0,313,2,1,0,2020-11-26
Oldham,2020-09-05,15,0,315,2,1,0,2020-11-26
Oldham,2020-09-06,15,0,316,1,1,0,2020-11-26
Oldham,2020-09-07,15,0,316,0,1,0,2020-11-26
Oldham,2020-09-08,15,0,316,0,1,0,2020-11-26
Oldham,2020-09-09,15,0,316,0,1,0,2020-11-26
Oldham,2020-09-10,15,0,316,0,1,0,2020-11-26
Oldham,2020-09-11,15,0,322,6,1,0,2020-11-26
Oldham,2020-09-12,15,0,330,8,1,0,2020-11-26
Oldham,2020-09-13,15,0,,,1,0,2020-11-26
Oldham,2020-09-14,15,0,,,1,0,2020-11-26
Oldham,2020-09-15,15,0,,,1,0,2020-11-26
Oldham,2020-09-16,15,0,,,1,0,2020-11-26
Oldham,2020-09-17,15,0,,,1,0,2020-11-26
Oldham,2020-09-18,15,0,,,1,0,2020-11-26
Oldham,2020-09-19,15,0,,,1,0,2020-11-26
Oldham,2020-09-20,15,0,,,1,0,2020-11-26
Oldham,2020-09-21,15,0,,,1,0,2020-11-26
Oldham,2020-09-22,15,0,,,1,0,2020-11-26
Oldham,2020-09-23,16,1,,,1,0,2020-11-26
Oldham,2020-09-24,17,1,,,1,0,2020-11-26
Oldham,2020-09-25,17,0,,,1,0,2020-11-26
Oldham,2020-09-26,17,0,,,1,0,2020-11-26
Oldham,2020-09-27,17,0,,,1,0,2020-11-26
Oldham,2020-09-28,17,0,,,1,0,2020-11-26
Oldham,2020-09-29,18,1,,,1,0,2020-11-26
Oldham,2020-09-30,18,0,,,1,0,2020-11-26
Oldham,2020-10-01,18,0,,,1,0,2020-11-26
Oldham,2020-10-02,19,1,,,1,0,2020-11-26
Oldham,2020-10-03,19,0,,,1,0,2020-11-26
Oldham,2020-10-04,19,0,,,1,0,2020-11-26
Oldham,2020-10-05,19,0,,,1,0,2020-11-26
Oldham,2020-10-06,19,0,,,1,0,2020-11-26
Oldham,2020-10-07,20,1,,,2,1,2020-11-26
Oldham,2020-10-08,21,1,,,2,0,2020-11-26
Oldham,2020-10-09,22,1,,,2,0,2020-11-26
Oldham,2020-10-10,22,0,,,2,0,2020-11-26
Oldham,2020-10-11,22,0,,,2,0,2020-11-26
Oldham,2020-10-12,22,0,,,2,0,2020-11-26
Oldham,2020-10-13,23,1,,,2,0,2020-11-26
Oldham,2020-10-14,24,1,,,2,0,2020-11-26
Oldham,2020-10-15,25,1,,,2,0,2020-11-26
Oldham,2020-10-16,25,0,,,2,0,2020-11-26
Oldham,2020-10-17,25,0,,,2,0,2020-11-26
Oldham,2020-10-18,25,0,,,2,0,2020-11-26
Oldham,2020-10-19,25,0,,,2,0,2020-11-26
Oldham,2020-10-20,25,0,,,2,0,2020-11-26
Oldham,2020-10-21,27,2,,,2,0,2020-11-26
Oldham,2020-10-22,27,0,,,2,0,2020-11-26
Oldham,2020-10-23,27,0,,,2,0,2020-11-26
Oldham,2020-10-24,27,0,,,2,0,2020-11-26
Oldham,2020-10-25,27,0,,,2,0,2020-11-26
Oldham,2020-10-26,27,0,,,2,0,2020-11-26
Oldham,2020-10-27,27,0,,,2,0,2020-11-26
Oldham,2020-10-28,27,0,,,2,0,2020-11-26
Oldham,2020-10-29,27,0,,,2,0,2020-11-26
Oldham,2020-10-30,27,0,,,2,0,2020-11-26
Oldham,2020-10-31,27,0,,,2,0,2020-11-26
Oldham,2020-11-01,27,0,,,2,0,2020-11-26
Oldham,2020-11-02,27,0,,,2,0,2020-11-26
Oldham,2020-11-03,28,1,,,2,0,2020-11-26
Oldham,2020-11-04,28,0,,,2,0,2020-11-26
Oldham,2020-11-05,28,0,,,2,0,2020-11-26
Oldham,2020-11-06,28,0,,,2,0,2020-11-26
Oldham,2020-11-07,31,3,,,2,0,2020-11-26
Oldham,2020-11-08,31,0,,,2,0,2020-11-26
Oldham,2020-11-09,31,0,,,2,0,2020-11-26
Oldham,2020-11-10,31,0,,,2,0,2020-11-26
Oldham,2020-11-11,31,0,,,2,0,2020-11-26
Oldham,2020-11-12,31,0,,,2,0,2020-11-26
Oldham,2020-11-13,31,0,,,2,0,2020-11-26
Oldham,2020-11-14,31,0,,,2,0,2020-11-26
Oldham,2020-11-15,31,0,,,2,0,2020-11-26
Oldham,2020-11-16,31,0,,,2,0,2020-11-26
Oldham,2020-11-17,31,0,,,2,0,2020-11-26
Oldham,2020-11-18,31,0,,,2,0,2020-11-26
Oldham,2020-11-19,32,1,,,2,0,2020-11-26
Oldham,2020-11-20,33,1,,,2,0,2020-11-26
Oldham,2020-11-21,36,3,,,2,0,2020-11-26
Oldham,2020-11-22,36,0,,,2,0,2020-11-26
Oldham,2020-11-23,36,0,,,2,0,2020-11-26
Oldham,2020-11-24,39,3,,,2,0,2020-11-26
Oldham,2020-11-25,39,0,,,,,2020-11-26
Orange,2020-03-04,0,,,,,,2020-11-26
Orange,2020-03-05,0,0,,,,,2020-11-26
Orange,2020-03-06,0,0,,,,,2020-11-26
Orange,2020-03-09,0,0,,,0,0,2020-11-26
Orange,2020-03-10,0,0,,,0,0,2020-11-26
Orange,2020-03-11,0,0,,,0,0,2020-11-26
Orange,2020-03-12,0,0,,,0,0,2020-11-26
Orange,2020-03-13,0,0,,,0,0,2020-11-26
Orange,2020-03-15,0,0,,,0,0,2020-11-26
Orange,2020-03-16,0,0,,,0,0,2020-11-26
Orange,2020-03-17,0,0,,,0,0,2020-11-26
Orange,2020-03-18,0,0,,,0,0,2020-11-26
Orange,2020-03-19,0,0,,,0,0,2020-11-26
Orange,2020-03-20,0,0,,,0,0,2020-11-26
Orange,2020-03-21,0,0,,,0,0,2020-11-26
Orange,2020-03-22,0,0,,,0,0,2020-11-26
Orange,2020-03-23,0,0,,,1,1,2020-11-26
Orange,2020-03-24,0,0,,,1,0,2020-11-26
Orange,2020-03-25,1,1,,,1,0,2020-11-26
Orange,2020-03-26,1,0,,,1,0,2020-11-26
Orange,2020-03-27,1,0,,,1,0,2020-11-26
Orange,2020-03-28,1,0,,,1,0,2020-11-26
Orange,2020-03-29,1,0,,,1,0,2020-11-26
Orange,2020-03-30,5,4,,,2,1,2020-11-26
Orange,2020-03-31,5,0,,,2,0,2020-11-26
Orange,2020-04-01,7,2,,,2,0,2020-11-26
Orange,2020-04-02,7,0,,,2,0,2020-11-26
Orange,2020-04-03,7,0,,,2,0,2020-11-26
Orange,2020-04-04,12,5,,,2,0,2020-11-26
Orange,2020-04-05,22,10,,,2,0,2020-11-26
Orange,2020-04-06,22,0,,,2,0,2020-11-26
Orange,2020-04-07,26,4,,,2,0,2020-11-26
Orange,2020-04-08,29,3,,,3,1,2020-11-26
Orange,2020-04-09,30,1,,,3,0,2020-11-26
Orange,2020-04-10,30,0,,,3,0,2020-11-26
Orange,2020-04-11,33,3,,,3,0,2020-11-26
Orange,2020-04-12,44,11,,,3,0,2020-11-26
Orange,2020-04-13,44,0,,,3,0,2020-11-26
Orange,2020-04-14,45,1,,,3,0,2020-11-26
Orange,2020-04-15,46,1,,,3,0,2020-11-26
Orange,2020-04-16,47,1,,,3,0,2020-11-26
Orange,2020-04-17,48,1,,,3,0,2020-11-26
Orange,2020-04-18,48,0,,,3,0,2020-11-26
Orange,2020-04-19,49,1,,,3,0,2020-11-26
Orange,2020-04-20,49,0,,,4,1,2020-11-26
Orange,2020-04-21,58,9,83,,4,0,2020-11-26
Orange,2020-04-22,59,1,84,1,4,0,2020-11-26
Orange,2020-04-23,59,0,381,297,5,1,2020-11-26
Orange,2020-04-24,63,4,89,-292,5,0,2020-11-26
Orange,2020-04-25,64,1,97,8,5,0,2020-11-26
Orange,2020-04-26,64,0,99,2,5,0,2020-11-26
Orange,2020-04-27,64,0,110,11,5,0,2020-11-26
Orange,2020-04-28,64,0,110,0,5,0,2020-11-26
Orange,2020-04-29,70,6,146,36,5,0,2020-11-26
Orange,2020-04-30,70,0,192,46,5,0,2020-11-26
Orange,2020-05-01,71,1,192,0,6,1,2020-11-26
Orange,2020-05-02,71,0,212,20,6,0,2020-11-26
Orange,2020-05-03,71,0,214,2,6,0,2020-11-26
Orange,2020-05-04,71,0,223,9,6,0,2020-11-26
Orange,2020-05-05,77,6,,,6,0,2020-11-26
Orange,2020-05-06,79,2,239,16,6,0,2020-11-26
Orange,2020-05-07,81,2,254,15,7,1,2020-11-26
Orange,2020-05-08,81,0,276,22,7,0,2020-11-26
Orange,2020-05-09,85,4,284,8,7,0,2020-11-26
Orange,2020-05-10,85,0,294,10,7,0,2020-11-26
Orange,2020-05-11,85,0,306,12,7,0,2020-11-26
Orange,2020-05-12,85,0,371,65,7,0,2020-11-26
Orange,2020-05-13,84,-1,412,41,7,0,2020-11-26
Orange,2020-05-14,84,0,456,44,7,0,2020-11-26
Orange,2020-05-15,87,3,464,8,7,0,2020-11-26
Orange,2020-05-16,87,0,489,25,7,0,2020-11-26
Orange,2020-05-17,87,0,507,18,7,0,2020-11-26
Orange,2020-05-18,87,0,521,14,7,0,2020-11-26
Orange,2020-05-19,87,0,550,29,7,0,2020-11-26
Orange,2020-05-20,89,2,577,27,7,0,2020-11-26
Orange,2020-05-21,89,0,592,15,7,0,2020-11-26
Orange,2020-05-22,94,5,626,34,7,0,2020-11-26
Orange,2020-05-23,96,2,,,7,0,2020-11-26
Orange,2020-05-24,96,0,656,30,7,0,2020-11-26
Orange,2020-05-25,96,0,672,16,7,0,2020-11-26
Orange,2020-05-26,96,0,694,22,7,0,2020-11-26
Orange,2020-05-27,96,0,707,13,7,0,2020-11-26
Orange,2020-05-28,96,0,735,28,7,0,2020-11-26
Orange,2020-05-29,98,2,762,27,7,0,2020-11-26
Orange,2020-05-30,98,0,786,24,7,0,2020-11-26
Orange,2020-05-31,98,0,789,3,7,0,2020-11-26
Orange,2020-06-01,98,0,852,63,7,0,2020-11-26
Orange,2020-06-02,98,0,893,41,7,0,2020-11-26
Orange,2020-06-03,98,0,909,16,7,0,2020-11-26
Orange,2020-06-04,101,3,919,10,7,0,2020-11-26
Orange,2020-06-05,101,0,944,25,7,0,2020-11-26
Orange,2020-06-06,100,-1,967,23,7,0,2020-11-26
Orange,2020-06-07,100,0,1041,74,7,0,2020-11-26
Orange,2020-06-08,100,0,1053,12,7,0,2020-11-26
Orange,2020-06-09,100,0,1056,3,7,0,2020-11-26
Orange,2020-06-10,102,2,,,7,0,2020-11-26
Orange,2020-06-11,102,0,1062,6,7,0,2020-11-26
Orange,2020-06-12,105,3,1066,4,7,0,2020-11-26
Orange,2020-06-13,106,1,1081,15,7,0,2020-11-26
Orange,2020-06-14,106,0,1138,57,8,1,2020-11-26
Orange,2020-06-15,106,0,1170,32,8,0,2020-11-26
Orange,2020-06-16,107,1,1225,55,8,0,2020-11-26
Orange,2020-06-17,118,11,1249,24,8,0,2020-11-26
Orange,2020-06-18,126,8,1307,58,8,0,2020-11-26
Orange,2020-06-19,135,9,1411,104,8,0,2020-11-26
Orange,2020-06-20,143,8,1447,36,8,0,2020-11-26
Orange,2020-06-21,143,0,1492,45,8,0,2020-11-26
Orange,2020-06-22,143,0,1545,53,8,0,2020-11-26
Orange,2020-06-23,155,12,1576,31,8,0,2020-11-26
Orange,2020-06-24,164,9,1578,2,8,0,2020-11-26
Orange,2020-06-25,166,2,1582,4,8,0,2020-11-26
Orange,2020-06-26,191,25,1648,66,9,1,2020-11-26
Orange,2020-06-27,198,7,1762,114,10,1,2020-11-26
Orange,2020-06-28,198,0,1841,79,10,0,2020-11-26
Orange,2020-06-29,198,0,1889,48,10,0,2020-11-26
Orange,2020-06-30,212,14,1962,73,11,1,2020-11-26
Orange,2020-07-01,272,60,2037,75,11,0,2020-11-26
Orange,2020-07-02,273,1,2100,63,11,0,2020-11-26
Orange,2020-07-03,303,30,2137,37,11,0,2020-11-26
Orange,2020-07-04,303,0,2168,31,11,0,2020-11-26
Orange,2020-07-05,303,0,2250,82,11,0,2020-11-26
Orange,2020-07-06,303,0,2339,89,12,1,2020-11-26
Orange,2020-07-07,327,24,2425,86,12,0,2020-11-26
Orange,2020-07-08,415,88,2471,46,12,0,2020-11-26
Orange,2020-07-09,443,28,2552,81,12,0,2020-11-26
Orange,2020-07-10,493,50,2658,106,12,0,2020-11-26
Orange,2020-07-11,498,5,2694,36,13,1,2020-11-26
Orange,2020-07-12,498,0,2745,51,13,0,2020-11-26
Orange,2020-07-13,498,0,2805,60,13,0,2020-11-26
Orange,2020-07-14,498,0,2821,16,13,0,2020-11-26
Orange,2020-07-15,498,0,2856,35,13,0,2020-11-26
Orange,2020-07-16,498,0,2917,61,13,0,2020-11-26
Orange,2020-07-17,720,222,2990,73,13,0,2020-11-26
Orange,2020-07-18,720,0,3010,20,13,0,2020-11-26
Orange,2020-07-19,720,0,3077,67,13,0,2020-11-26
Orange,2020-07-20,720,0,3131,54,14,1,2020-11-26
Orange,2020-07-21,766,46,3159,28,14,0,2020-11-26
Orange,2020-07-22,784,18,3191,32,15,1,2020-11-26
Orange,2020-07-23,813,29,3222,31,15,0,2020-11-26
Orange,2020-07-24,826,13,3258,36,16,1,2020-11-26
Orange,2020-07-25,827,1,3304,46,20,4,2020-11-26
Orange,2020-07-26,827,0,3323,19,20,0,2020-11-26
Orange,2020-07-27,827,0,3340,17,21,1,2020-11-26
Orange,2020-07-28,878,51,3361,21,21,0,2020-11-26
Orange,2020-07-29,945,67,3417,56,21,0,2020-11-26
Orange,2020-07-30,999,54,3480,63,22,1,2020-11-26
Orange,2020-07-31,999,0,3514,34,22,0,2020-11-26
Orange,2020-08-01,1021,22,3524,10,23,1,2020-11-26
Orange,2020-08-02,1021,0,3579,55,23,0,2020-11-26
Orange,2020-08-03,1021,0,3695,116,23,0,2020-11-26
Orange,2020-08-04,1250,229,3767,72,24,1,2020-11-26
Orange,2020-08-05,1369,119,3831,64,24,0,2020-11-26
Orange,2020-08-06,1369,0,3933,102,27,3,2020-11-26
Orange,2020-08-07,1369,0,4254,321,29,2,2020-11-26
Orange,2020-08-08,1412,43,4389,135,31,2,2020-11-26
Orange,2020-08-09,1477,65,4693,304,31,0,2020-11-26
Orange,2020-08-10,1477,0,4930,237,31,0,2020-11-26
Orange,2020-08-11,1493,16,5001,71,32,1,2020-11-26
Orange,2020-08-12,1493,0,5048,47,32,0,2020-11-26
Orange,2020-08-13,1497,4,5112,64,34,2,2020-11-26
Orange,2020-08-14,1521,24,5133,21,34,0,2020-11-26
Orange,2020-08-15,1539,18,5133,0,35,1,2020-11-26
Orange,2020-08-16,1579,40,5302,169,36,1,2020-11-26
Orange,2020-08-17,1579,0,5548,246,36,0,2020-11-26
Orange,2020-08-18,1624,45,5777,229,38,2,2020-11-26
Orange,2020-08-19,1639,15,5814,37,38,0,2020-11-26
Orange,2020-08-20,1651,12,5871,57,38,0,2020-11-26
Orange,2020-08-21,1704,53,5996,125,38,0,2020-11-26
Orange,2020-08-22,1720,16,6185,189,38,0,2020-11-26
Orange,2020-08-23,1736,16,6216,31,38,0,2020-11-26
Orange,2020-08-24,1736,0,6252,36,39,1,2020-11-26
Orange,2020-08-25,1744,8,6293,41,40,1,2020-11-26
Orange,2020-08-26,1817,73,6772,479,40,0,2020-11-26
Orange,2020-08-27,1817,0,6781,9,40,0,2020-11-26
Orange,2020-08-28,1817,0,7054,273,40,0,2020-11-26
Orange,2020-08-29,1782,-35,7057,3,40,0,2020-11-26
Orange,2020-08-30,1782,0,7075,18,40,0,2020-11-26
Orange,2020-08-31,1782,0,7091,16,40,0,2020-11-26
Orange,2020-09-01,1782,0,7107,16,41,1,2020-11-26
Orange,2020-09-02,1782,0,7311,204,41,0,2020-11-26
Orange,2020-09-03,1799,17,7480,169,41,0,2020-11-26
Orange,2020-09-04,1809,10,7692,212,41,0,2020-11-26
Orange,2020-09-05,1767,-42,7713,21,41,0,2020-11-26
Orange,2020-09-06,1767,0,7754,41,41,0,2020-11-26
Orange,2020-09-07,1767,0,7877,123,41,0,2020-11-26
Orange,2020-09-08,1767,0,7995,118,41,0,2020-11-26
Orange,2020-09-09,1767,0,8166,171,41,0,2020-11-26
Orange,2020-09-10,1801,34,8244,78,41,0,2020-11-26
